
|Genbank ID|ST|cpn60|fusA|gltA|pyrG|recA|rplB|rpoB|
|GCA_003007355.1_ASM300735v1|2|2|2|2|2|2|2|2|
|GCA_003007375.1_ASM300737v1|2|2|2|2|2|2|2|2|
|GCA_003007395.1_ASM300739v1|2|2|2|2|2|2|2|2|
|GCA_003007405.1_ASM300740v1|2|2|2|2|2|2|2|2|
|GCA_003007435.1_ASM300743v1|2|2|2|2|2|2|2|2|
|GCA_003007455.1_ASM300745v1|2|2|2|2|2|2|2|2|
|GCA_003007475.1_ASM300747v1|2|2|2|2|2|2|2|2|
|GCA_003007485.1_ASM300748v1|2|2|2|2|2|2|2|2|
|GCA_003007515.1_ASM300751v1|2|2|2|2|2|2|2|2|
|GCA_003007535.1_ASM300753v1|2|2|2|2|2|2|2|2|
|GCA_003007585.1_ASM300758v1|2|2|2|2|2|2|2|2|
|GCA_003007615.1_ASM300761v1|2|2|2|2|2|2|2|2|
|GCA_003007635.1_ASM300763v1|2|2|2|2|2|2|2|2|
|GCA_003007655.1_ASM300765v1|2|2|2|2|2|2|2|2|
|GCA_003010655.1_ASM301065v1|2|2|2|2|2|2|2|2|
|GCA_003010675.1_ASM301067v1|-|26|2,2|2|2|29|4|5|
|GCA_003012695.1_ASM301269v1|636|2|1|2|2|2|1|1|
|GCA_003020205.1_ASM302020v1|1|1|1|1|1|5|1|1|
|GCA_003020215.1_ASM302021v1|1|1|1|1|1|5|1|1|
|GCA_003020225.1_ASM302022v1|1|1|1|1|1|5|1|1|
|GCA_003020265.1_ASM302026v1|2|2|2|2|2|2|2|2|
|GCA_003020275.1_ASM302027v1|2|2|2|2|2|2|2|2|
|GCA_003020285.1_ASM302028v1|2|2|2|2|2|2|2|2|
|GCA_003020325.1_ASM302032v1|2|2|2|2|2|2|2|2|
|GCA_003020345.1_ASM302034v1|-|1|~148|1|1|5|1|1|
|GCA_003020365.1_ASM302036v1|1|1|1|1|1|5|1|1|
|GCA_003020385.1_ASM302038v1|2|2|2|2|2|2|2|2|
|GCA_003020405.1_ASM302040v1|1|1|1|1|1|5|1|1|
|GCA_003020415.1_ASM302041v1|1|1|1|1|1|5|1|1|
|GCA_003020445.1_ASM302044v1|2|2|2|2|2|2|2|2|
|GCA_003020455.1_ASM302045v1|2|2|2|2|2|2|2|2|
|GCA_003020485.1_ASM302048v1|2|2|2|2|2|2|2|2|
|GCA_003020505.1_ASM302050v1|2|2|2|2|2|2|2|2|
|GCA_003020525.1_ASM302052v1|2|2|2|2|2|2|2|2|
|GCA_003020545.1_ASM302054v1|2|2|2|2|2|2|2|2|
|GCA_003020565.1_ASM302056v1|2|2|2|2|2|2|2|2|
|GCA_003020575.1_ASM302057v1|2|2|2|2|2|2|2|2|
|GCA_003029495.1_ASM302949v1|2|2|2|2|2|2|2|2|
|GCA_003038935.1_ASM303893v1|636|2|1|2|2|2|1|1|
|GCA_003038965.1_ASM303896v1|636|2|1|2|2|2|1|1|
|GCA_003039005.1_ASM303900v1|1580|2|230|2|2|2|2|2|
|GCA_003039035.1_ASM303903v1|2|2|2|2|2|2|2|2|
|GCA_003039055.1_ASM303905v1|636|2|1|2|2|2|1|1|
|GCA_003039075.1_ASM303907v1|388|1|62|3|2|40|4|4|
|GCA_003039115.1_ASM303911v1|636|2|1|2|2|2|1|1|
|GCA_003039135.1_ASM303913v1|636|2|1|2|2|2|1|1|
|GCA_003039155.1_ASM303915v1|636|2|1|2|2|2|1|1|
|GCA_003039175.1_ASM303917v1|636|2|1|2|2|2|1|1|
|GCA_003039195.1_ASM303919v1|636|2|1|2|2|2|1|1|
|GCA_003039215.1_ASM303921v1|636|2|1|2|2|2|1|1|
|GCA_003039255.1_ASM303925v1|636|2|1|2|2|2|1|1|
|GCA_003039275.1_ASM303927v1|1580|2|230|2|2|2|2|2|
|GCA_003039295.1_ASM303929v1|636|2|1|2|2|2|1|1|
|GCA_003039315.1_ASM303931v1|636|2|1|2|2|2|1|1|
|GCA_003039335.1_ASM303933v1|636|2|1|2|2|2|1|1|
|GCA_003039345.1_ASM303934v1|636|2|1|2|2|2|1|1|
|GCA_003039375.1_ASM303937v1|2|2|2|2|2|2|2|2|
|GCA_003039395.1_ASM303939v1|636|2|1|2|2|2|1|1|
|GCA_003039415.1_ASM303941v1|636|2|1|2|2|2|1|1|
|GCA_003039475.1_ASM303947v1|2|2|2|2|2|2|2|2|
|GCA_003052285.1_ASM305228v1|2|2|2|2|2|2|2|2|
|GCA_003056465.1_ASM305646v1|2|2|2|2|2|2|2|2|
|GCA_003056475.1_ASM305647v1|2|2|2|2|2|2|2|2|
|GCA_003056505.1_ASM305650v1|2|2|2|2|2|2|2|2|
|GCA_003056515.1_ASM305651v1|2|2|2|2|2|2|2|2|
|GCA_003056525.1_ASM305652v1|2|2|2|2|2|2|2|2|
|GCA_003057525.1_ASM305752v1|-|1|3|7|2|59|8|5|
|GCA_003070905.1_ASM307090v1|490|1|4|3|2|9|1|2|
|GCA_003070915.1_ASM307091v1|150|39|2|2|2|4|27|4|
|GCA_003070935.1_ASM307093v1|575|1|3|2|1|4|4|92|
|GCA_003070945.1_ASM307094v1|216|1|4|2|2|7|1|2|
|GCA_003072095.1_ASM307209v1|2|2|2|2|2|2|2|2|
|GCA_003130565.1_ASM313056v1|15|6|6|8|2|3|5|4|
|GCA_003130905.1_ASM313090v1|193|3|1|7|1|7|2|4|
|GCA_003130915.1_ASM313091v1|329|26|4|2|2|9|2|2|
|GCA_003130925.1_ASM313092v1|40|1|2|2|2|5|1|14|
|GCA_003130945.1_ASM313094v1|193|3|1|7|1|7|2|4|
|GCA_003130985.1_ASM313098v1|36|1|2|2|2|3|1|2|
|GCA_003131005.1_ASM313100v1|106|3|3|16|1|13|1|1|
|GCA_003131025.1_ASM313102v1|10|1|3|2|1|4|4|4|
|GCA_003131095.1_ASM313109v1|1156|1|3|2|2|5|58|29|
|GCA_003181015.1_ASM318101v1|2|2|2|2|2|2|2|2|
|GCA_003183965.1_ASM318396v1|2|2|2|2|2|2|2|2|
|GCA_003184015.1_ASM318401v1|164|40|3|7|2|40|4|4|
|GCA_003194535.1_ASM319453v1|2|2|2|2|2|2|2|2|
|GCA_003202135.1_ASM320213v1|2|2|2|2|2|2|2|2|
|GCA_003231135.1_ASM323113v1|1157|152|4|7|1|7|1|4|
|GCA_003231175.1_ASM323117v1|52|3|2|2|7|9|1|5|
|GCA_003231185.1_ASM323118v1|341|3|3|56|2|54|1|3|
|GCA_003240485.1_ASM324048v1|85|5|2|4|1|3|3|4|
|GCA_003240535.1_ASM324053v1|-|3|2|224?|2|7|1|2|
|GCA_003240555.1_ASM324055v1|113|3|3|3|4|7|4|4|
|GCA_003264255.1_ASM326425v1|2|2|2|2|2|2|2|2|
|GCA_003264275.1_ASM326427v1|2|2|2|2|2|2|2|2|
|GCA_003264295.1_ASM326429v1|2|2|2|2|2|2|2|2|
|GCA_003288775.1_ASM328877v1|2|2|2|2|2|2|2|2|
|GCA_003296225.1_ASM329622v1|1|1|1|1|1|5|1|1|
|GCA_003325575.1_ASM332557v1|1|1|1|1|1|5|1|1|
|GCA_003325635.1_ASM332563v1|-|1|~1|1|1|5|1|1|
|GCA_003325665.1_ASM332566v1|1|1|1|1|1|5|1|1|
|GCA_003332235.1_ASM333223v1|2|2|2|2|2|2|2|2|
|GCA_003335945.1_ASM333594v1|2|2|2|2|2|2|2|2|
|GCA_003335955.1_ASM333595v1|2|2|2|2|2|2|2|2|
|GCA_003335965.1_ASM333596v1|255|3|37|2|2|42|1|14|
|GCA_003336005.1_ASM333600v1|2|2|2|2|2|2|2|2|
|GCA_003336035.1_ASM333603v1|-|2|225?|2|2|2|2|2|
|GCA_003336045.1_ASM333604v1|2|2|2|2|2|2|2|2|
|GCA_003336075.1_ASM333607v1|2|2|2|2|2|2|2|2|
|GCA_003336085.1_ASM333608v1|2|2|2|2|2|2|2|2|
|GCA_003336125.1_ASM333612v1|2|2|2|2|2|2|2|2|
|GCA_003336155.1_ASM333615v1|-|2|2|~2|2|2|2|2|
|GCA_003345235.1_ASM334523v1|156|26|2|2|2|29|4|4|
|GCA_003345795.1_ASM334579v1|2|2|2|2|2|2|2|2|
|GCA_003345805.1_ASM334580v1|2|2|2|2|2|2|2|2|
|GCA_003345835.1_ASM334583v1|2|2|2|2|2|2|2|2|
|GCA_003345845.1_ASM334584v1|1|1|1|1|1|5|1|1|
|GCA_003345855.1_ASM334585v1|2|2|2|2|2|2|2|2|
|GCA_003345865.1_ASM334586v1|158|41|42|13|1|5|4|14|
|GCA_003345915.1_ASM334591v1|2|2|2|2|2|2|2|2|
|GCA_003345925.1_ASM334592v1|158|41|42|13|1|5|4|14|
|GCA_003345955.1_ASM334595v1|2|2|2|2|2|2|2|2|
|GCA_003345965.1_ASM334596v1|1|1|1|1|1|5|1|1|
|GCA_003345995.1_ASM334599v1|2|2|2|2|2|2|2|2|
|GCA_003346005.1_ASM334600v1|1106|2|1|2|1|5|1|1|
|GCA_003347295.1_ASM334729v1|636|2|1|2|2|2|1|1|
|GCA_003347305.1_ASM334730v1|2|2|2|2|2|2|2|2|
|GCA_003347325.1_ASM334732v1|2|2|2|2|2|2|2|2|
|GCA_003347355.1_ASM334735v1|1580|2|230|2|2|2|2|2|
|GCA_003347375.1_ASM334737v1|1580|2|230|2|2|2|2|2|
|GCA_003347385.1_ASM334738v1|2|2|2|2|2|2|2|2|
|GCA_003347395.1_ASM334739v1|2|2|2|2|2|2|2|2|
|GCA_003347435.1_ASM334743v1|636|2|1|2|2|2|1|1|
|GCA_003352485.1_ASM335248v1|2|2|2|2|2|2|2|2|
|GCA_003352495.1_ASM335249v1|2|2|2|2|2|2|2|2|
|GCA_003352525.1_ASM335252v1|2|2|2|2|2|2|2|2|
|GCA_003352535.1_ASM335253v1|2|2|2|2|2|2|2|2|
|GCA_003352595.1_ASM335259v1|2|2|2|2|2|2|2|2|
|GCA_003352605.1_ASM335260v1|2|2|2|2|2|2|2|2|
|GCA_003352615.1_ASM335261v1|2|2|2|2|2|2|2|2|
|GCA_003352665.1_ASM335266v1|2|2|2|2|2|2|2|2|
|GCA_003352675.1_ASM335267v1|2|2|2|2|2|2|2|2|
|GCA_003352685.1_ASM335268v1|2|2|2|2|2|2|2|2|
|GCA_003352725.1_ASM335272v1|2|2|2|2|2|2|2|2|
|GCA_003352735.1_ASM335273v1|2|2|2|2|2|2|2|2|
|GCA_003355585.1_ASM335558v1|2|2|2|2|2|2|2|2|
|GCA_003355595.1_ASM335559v1|2|2|2|2|2|2|2|2|
|GCA_003355605.1_ASM335560v1|2|2|2|2|2|2|2|2|
|GCA_003355665.1_ASM335566v1|2|2|2|2|2|2|2|2|
|GCA_003355675.1_ASM335567v1|2|2|2|2|2|2|2|2|
|GCA_003355705.1_ASM335570v1|2|2|2|2|2|2|2|2|
|GCA_003355725.1_ASM335572v1|2|2|2|2|2|2|2|2|
|GCA_003355745.1_ASM335574v1|2|2|2|2|2|2|2|2|
|GCA_003355755.1_ASM335575v1|2|2|2|2|2|2|2|2|
|GCA_003355785.1_ASM335578v1|2|2|2|2|2|2|2|2|
|GCA_003355795.1_ASM335579v1|2|2|2|2|2|2|2|2|
|GCA_003355815.1_ASM335581v1|2|2|2|2|2|2|2|2|
|GCA_003355845.1_ASM335584v1|2|2|2|2|2|2|2|2|
|GCA_003355865.1_ASM335586v1|2|2|2|2|2|2|2|2|
|GCA_003355875.1_ASM335587v1|2|2|2|2|2|2|2|2|
|GCA_003355885.1_ASM335588v1|2|2|2|2|2|2|2|2|
|GCA_003355915.1_ASM335591v1|2|2|2|2|2|2|2|2|
|GCA_003355945.1_ASM335594v1|2|2|2|2|2|2|2|2|
|GCA_003355965.1_ASM335596v1|2|2|2|2|2|2|2|2|
|GCA_003355985.1_ASM335598v1|2|2|2|2|2|2|2|2|
|GCA_003355995.1_ASM335599v1|2|2|2|2|2|2|2|2|
|GCA_003356025.1_ASM335602v1|33|3|5|7|1|7|1|4|
|GCA_003356045.1_ASM335604v1|2|2|2|2|2|2|2|2|
|GCA_003356055.1_ASM335605v1|2|2|2|2|2|2|2|2|
|GCA_003356085.1_ASM335608v1|2|2|2|2|2|2|2|2|
|GCA_003356105.1_ASM335610v1|2|2|2|2|2|2|2|2|
|GCA_003356125.1_ASM335612v1|2|2|2|2|2|2|2|2|
|GCA_003356145.1_ASM335614v1|2|2|2|2|2|2|2|2|
|GCA_003356155.1_ASM335615v1|-|43?|2|2|2|2|2|2|
|GCA_003356185.1_ASM335618v1|2|2|2|2|2|2|2|2|
|GCA_003356205.1_ASM335620v1|2|2|2|2|2|2|2|2|
|GCA_003356225.1_ASM335622v1|2|2|2|2|2|2|2|2|
|GCA_003356235.1_ASM335623v1|2|2|2|2|2|2|2|2|
|GCA_003356265.1_ASM335626v1|2|2|2|2|2|2|2|2|
|GCA_003356285.1_ASM335628v1|2|2|2|2|2|2|2|2|
|GCA_003356295.1_ASM335629v1|2|2|2|2|2|2|2|2|
|GCA_003356315.1_ASM335631v1|2|2|2|2|2|2|2|2|
|GCA_003356345.1_ASM335634v1|2|2|2|2|2|2|2|2|
|GCA_003356365.1_ASM335636v1|2|2|2|2|2|2|2|2|
|GCA_003356385.1_ASM335638v1|2|2|2|2|2|2|2|2|
|GCA_003356405.1_ASM335640v1|-|43?|2|2|2|2|2|217?|
|GCA_003356425.1_ASM335642v1|2|2|2|2|2|2|2|2|
|GCA_003356445.1_ASM335644v1|2|2|2|2|2|2|2|2|
|GCA_003356455.1_ASM335645v1|2|2|2|2|2|2|2|2|
|GCA_003356485.1_ASM335648v1|2|2|2|2|2|2|2|2|
|GCA_003356505.1_ASM335650v1|2|2|2|2|2|2|2|2|
|GCA_003356525.1_ASM335652v1|2|2|2|2|2|2|2|2|
|GCA_003356535.1_ASM335653v1|2|2|2|2|2|2|2|2|
|GCA_003356565.1_ASM335656v1|2|2|2|2|2|2|2|2|
|GCA_003356575.1_ASM335657v1|2|2|2|2|2|2|2|2|
|GCA_003356605.1_ASM335660v1|2|2|2|2|2|2|2|2|
|GCA_003356625.1_ASM335662v1|2|2|2|2|2|2|2|2|
|GCA_003356635.1_ASM335663v1|2|2|2|2|2|2|2|2|
|GCA_003356645.1_ASM335664v1|2|2|2|2|2|2|2|2|
|GCA_003356685.1_ASM335668v1|2|2|2|2|2|2|2|2|
|GCA_003356705.1_ASM335670v1|2|2|2|2|2|2|2|2|
|GCA_003356725.1_ASM335672v1|2|2|2|2|2|2|2|2|
|GCA_003356745.1_ASM335674v1|2|2|2|2|2|2|2|2|
|GCA_003356765.1_ASM335676v1|2|2|2|2|2|2|2|2|
|GCA_003356785.1_ASM335678v1|2|2|2|2|2|2|2|2|
|GCA_003356795.1_ASM335679v1|2|2|2|2|2|2|2|2|
|GCA_003356815.1_ASM335681v1|2|2|2|2|2|2|2|2|
|GCA_003356845.1_ASM335684v1|2|2|2|2|2|2|2|2|
|GCA_003356865.1_ASM335686v1|2|2|2|2|2|2|2|2|
|GCA_003356875.1_ASM335687v1|2|2|2|2|2|2|2|2|
|GCA_003356905.1_ASM335690v1|2|2|2|2|2|2|2|2|
|GCA_003356925.1_ASM335692v1|2|2|2|2|2|2|2|2|
|GCA_003356945.1_ASM335694v1|2|2|2|2|2|2|2|2|
|GCA_003356965.1_ASM335696v1|2|2|2|2|2|2|2|2|
|GCA_003356975.1_ASM335697v1|2|2|2|2|2|2|2|2|
|GCA_003357005.1_ASM335700v1|2|2|2|2|2|2|2|2|
|GCA_003357025.1_ASM335702v1|2|2|2|2|2|2|2|2|
|GCA_003357035.1_ASM335703v1|2|2|2|2|2|2|2|2|
|GCA_003357045.1_ASM335704v1|2|2|2|2|2|2|2|2|
|GCA_003357085.1_ASM335708v1|2|2|2|2|2|2|2|2|
|GCA_003382235.1_ASM338223v1|164|40|3|7|2|40|4|4|
|GCA_003431385.1_ASM343138v1|25|3|3|2|4|7|2|4|
|GCA_003431865.1_ASM343186v1|32|1|1|2|2|3|4|4|
|GCA_003516005.1_ASM351600v1|1544|2|2|2|2|2|129|2|
|GCA_003522665.1_ASM352266v1|422|26|72|2|2|29|4|5|
|GCA_003522705.1_ASM352270v1|10|1|3|2|1|4|4|4|
|GCA_003522785.1_ASM352278v1|2|2|2|2|2|2|2|2|
|GCA_003522845.1_ASM352284v1|1|1|1|1|1|5|1|1|
|GCA_003522885.1_ASM352288v1|2|2|2|2|2|2|2|2|
|GCA_003547115.1_ASM354711v1|32|1|1|2|2|3|4|4|
|GCA_003569425.1_ASM356942v1|239|1|4|2|2|7|1|4|
|GCA_003569445.1_ASM356944v1|25|3|3|2|4|7|2|4|
|GCA_003569625.1_ASM356962v1|138|3|3|7|26|7|1|4|
|GCA_003569645.1_ASM356964v1|911|3|1|5|1|7|1|4|
|GCA_003574715.1_ASM357471v1|1158|3|4|2|2|3|1|2|
|GCA_003583525.1_ASM358352v1|991|3|3|2|4|7|2|5|
|GCA_003583535.1_ASM358353v1|25|3|3|2|4|7|2|4|
|GCA_003583565.1_ASM358356v1|25|3|3|2|4|7|2|4|
|GCA_003583575.1_ASM358357v1|25|3|3|2|4|7|2|4|
|GCA_003583605.1_ASM358360v1|25|3|3|2|4|7|2|4|
|GCA_003583615.1_ASM358361v1|991|3|3|2|4|7|2|5|
|GCA_003583625.1_ASM358362v1|25|3|3|2|4|7|2|4|
|GCA_003583665.1_ASM358366v1|15|6|6|8|2|3|5|4|
|GCA_003584255.1_ASM358425v1|25|3|3|2|4|7|2|4|
|GCA_003584275.1_ASM358427v1|25|3|3|2|4|7|2|4|
|GCA_003584305.1_ASM358430v1|25|3|3|2|4|7|2|4|
|GCA_003584315.1_ASM358431v1|25|3|3|2|4|7|2|4|
|GCA_003584325.1_ASM358432v1|25|3|3|2|4|7|2|4|
|GCA_003584365.1_ASM358436v1|25|3|3|2|4|7|2|4|
|GCA_003584375.1_ASM358437v1|25|3|3|2|4|7|2|4|
|GCA_003584385.1_ASM358438v1|25|3|3|2|4|7|2|4|
|GCA_003584425.1_ASM358442v1|25|3|3|2|4|7|2|4|
|GCA_003584445.1_ASM358444v1|25|3|3|2|4|7|2|4|
|GCA_003584455.1_ASM358445v1|25|3|3|2|4|7|2|4|
|GCA_003584485.1_ASM358448v1|25|3|3|2|4|7|2|4|
|GCA_003584505.1_ASM358450v1|991|3|3|2|4|7|2|5|
|GCA_003584515.1_ASM358451v1|25|3|3|2|4|7|2|4|
|GCA_003584535.1_ASM358453v1|991|3|3|2|4|7|2|5|
|GCA_003591615.1_ASM359161v1|922|2|2|2|75|2|2|2|
|GCA_003595665.1_ASM359566v1|25|3|3|2|4|7|2|4|
|GCA_003595675.1_ASM359567v1|25|3|3|2|4|7|2|4|
|GCA_003595685.1_ASM359568v1|25|3|3|2|4|7|2|4|
|GCA_003595745.1_ASM359574v1|991|3|3|2|4|7|2|5|
|GCA_003595755.1_ASM359575v1|991|3|3|2|4|7|2|5|
|GCA_003595765.1_ASM359576v1|25|3|3|2|4|7|2|4|
|GCA_003595805.1_ASM359580v1|991|3|3|2|4|7|2|5|
|GCA_003595815.1_ASM359581v1|25|3|3|2|4|7|2|4|
|GCA_003595835.1_ASM359583v1|991|3|3|2|4|7|2|5|
|GCA_003595865.1_ASM359586v1|25|3|3|2|4|7|2|4|
|GCA_003595875.1_ASM359587v1|79|26|2|2|2|29|4|5|
|GCA_003595885.1_ASM359588v1|991|3|3|2|4|7|2|5|
|GCA_003595925.1_ASM359592v1|25|3|3|2|4|7|2|4|
|GCA_003595935.1_ASM359593v1|25|3|3|2|4|7|2|4|
|GCA_003595955.1_ASM359595v1|25|3|3|2|4|7|2|4|
|GCA_003595985.1_ASM359598v1|79|26|2|2|2|29|4|5|
|GCA_003595995.1_ASM359599v1|991|3|3|2|4|7|2|5|
|GCA_003596015.1_ASM359601v1|991|3|3|2|4|7|2|5|
|GCA_003596025.1_ASM359602v1|991|3|3|2|4|7|2|5|
|GCA_003596065.1_ASM359606v1|991|3|3|2|4|7|2|5|
|GCA_003596075.1_ASM359607v1|991|3|3|2|4|7|2|5|
|GCA_003596105.1_ASM359610v1|991|3|3|2|4|7|2|5|
|GCA_003596125.1_ASM359612v1|25|3|3|2|4|7|2|4|
|GCA_003596135.1_ASM359613v1|25|3|3|2|4|7|2|4|
|GCA_003596165.1_ASM359616v1|267|12|37|2|2|3|2|14|
|GCA_003596175.1_ASM359617v1|25|3|3|2|4|7|2|4|
|GCA_003596205.1_ASM359620v1|25|3|3|2|4|7|2|4|
|GCA_003596215.1_ASM359621v1|79|26|2|2|2|29|4|5|
|GCA_003596235.1_ASM359623v1|25|3|3|2|4|7|2|4|
|GCA_003596265.1_ASM359626v1|991|3|3|2|4|7|2|5|
|GCA_003596275.1_ASM359627v1|991|3|3|2|4|7|2|5|
|GCA_003597385.1_ASM359738v1|991|3|3|2|4|7|2|5|
|GCA_003615295.1_ASM361529v1|-|8|3|10|1|4|2|4?|
|GCA_003615305.1_ASM361530v1|1|1|1|1|1|5|1|1|
|GCA_003627405.1_ASM362740v1|-|2|2|150?|2|2|2|2|
|GCA_003627455.1_ASM362745v1|2|2|2|2|2|2|2|2|
|GCA_003627465.1_ASM362746v1|1|1|1|1|1|5|1|1|
|GCA_003627515.1_ASM362751v1|-|2|2|2|2?|2|2|2|
|GCA_003670075.1_ASM367007v1|1|1|1|1|1|5|1|1|
|GCA_003697885.1_ASM369788v1|108|35|1|11|7|9|25|2|
|GCA_003711855.1_ASM371185v1|2|2|2|2|2|2|2|2|
|GCA_003711885.1_ASM371188v1|1|1|1|1|1|5|1|1|
|GCA_003711895.1_ASM371189v1|2|2|2|2|2|2|2|2|
|GCA_003711945.1_ASM371194v1|-|2|2|2|2?|2|2|2|
|GCA_003711985.1_ASM371198v1|-|2|2|2|2?|2|2|2|
|GCA_003721135.1_ASM372113v1|40|1|2|2|2|5|1|14|
|GCA_003812065.1_ASM381206v1|1542|1|4|5|3|6|2|3|
|GCA_003812385.1_ASM381238v1|57|1|3|17|5|3|1|14|
|GCA_003812485.1_ASM381248v1|79|26|2|2|2|29|4|5|
|GCA_003843745.1_ASM384374v1|2|2|2|2|2|2|2|2|
|GCA_003863935.1_ASM386393v1|2|2|2|2|2|2|2|2|
|GCA_003931755.1_ASM393175v1|2|2|2|2|2|2|2|2|
|GCA_003931775.1_ASM393177v1|2|2|2|2|2|2|2|2|
|GCA_003939385.1_ASM393938v1|2|2|2|2|2|2|2|2|
|GCA_003939395.1_ASM393939v1|2|2|2|2|2|2|2|2|
|GCA_003939415.1_ASM393941v1|187|2|2|2|2|2|2|43|
|GCA_003939445.1_ASM393944v1|-|2|2|2|2|2|2|~162|
|GCA_003939465.1_ASM393946v1|2|2|2|2|2|2|2|2|
|GCA_003939475.1_ASM393947v1|-|2|2|2|2|2|2|~162|
|GCA_003939505.1_ASM393950v1|2|2|2|2|2|2|2|2|
|GCA_003939525.1_ASM393952v1|2|2|2|2|2|2|2|2|
|GCA_003939545.1_ASM393954v1|-|2|2|2|2|2|2|~162|
|GCA_003939565.1_ASM393956v1|-|1|2|101|2|~9|2|3|
|GCA_003939585.1_ASM393958v1|145|1|4|2|2|13|1|2|
|GCA_003939595.1_ASM393959v1|145|1|4|2|2|13|1|2|
|GCA_003939625.1_ASM393962v1|2|2|2|2|2|2|2|2|
|GCA_003939645.1_ASM393964v1|2|2|2|2|2|2|2|2|
|GCA_003939655.1_ASM393965v1|2|2|2|2|2|2|2|2|
|GCA_003939925.1_ASM393992v1|2|2|2|2|2|2|2|2|
|GCA_003939935.1_ASM393993v1|-|2|2|2|2|2|2|~162|
|GCA_003939955.1_ASM393995v1|-|2|2|2|2|2|2|~162|
|GCA_003939985.1_ASM393998v1|2|2|2|2|2|2|2|2|
|GCA_003940005.1_ASM394000v1|187|2|2|2|2|2|2|43|
|GCA_003940015.1_ASM394001v1|-|2|2|2|2|2|2|~162|
|GCA_003940045.1_ASM394004v1|-|3|1|5|2|6|2|3|
|GCA_003940065.1_ASM394006v1|2|2|2|2|2|2|2|2|
|GCA_003940075.1_ASM394007v1|1|1|1|1|1|5|1|1|
|GCA_003940105.1_ASM394010v1|52|3|2|2|7|9|1|5|
|GCA_003940125.1_ASM394012v1|2|2|2|2|2|2|2|2|
|GCA_003940135.1_ASM394013v1|2|2|2|2|2|2|2|2|
|GCA_003940325.1_ASM394032v1|2|2|2|2|2|2|2|2|
|GCA_003940335.1_ASM394033v1|2|2|2|2|2|2|2|2|
|GCA_003940365.1_ASM394036v1|2|2|2|2|2|2|2|2|
|GCA_003940395.1_ASM394039v1|2|2|2|2|2|2|2|2|
|GCA_003940865.1_ASM394086v1|2|2|2|2|2|2|2|2|
|GCA_003940875.1_ASM394087v1|2|2|2|2|2|2|2|2|
|GCA_003940895.1_ASM394089v1|821|12|100|2|2|9|1|52|
|GCA_003940915.1_ASM394091v1|2|2|2|2|2|2|2|2|
|GCA_003940925.1_ASM394092v1|2|2|2|2|2|2|2|2|
|GCA_003940965.1_ASM394096v1|2|2|2|2|2|2|2|2|
|GCA_003941015.1_ASM394101v1|2|2|2|2|2|2|2|2|
|GCA_003941025.1_ASM394102v1|2|2|2|2|2|2|2|2|
|GCA_003941065.1_ASM394106v1|2|2|2|2|2|2|2|2|
|GCA_003941085.1_ASM394108v1|2|2|2|2|2|2|2|2|
|GCA_003941095.1_ASM394109v1|821|12|100|2|2|9|1|52|
|GCA_003941125.1_ASM394112v1|2|2|2|2|2|2|2|2|
|GCA_003941135.1_ASM394113v1|2|2|2|2|2|2|2|2|
|GCA_003941145.1_ASM394114v1|2|2|2|2|2|2|2|2|
|GCA_003941185.1_ASM394118v1|2|2|2|2|2|2|2|2|
|GCA_003941195.1_ASM394119v1|2|2|2|2|2|2|2|2|
|GCA_003941205.1_ASM394120v1|2|2|2|2|2|2|2|2|
|GCA_003941245.1_ASM394124v1|2|2|2|2|2|2|2|2|
|GCA_003941255.1_ASM394125v1|2|2|2|2|2|2|2|2|
|GCA_003941285.1_ASM394128v1|2|2|2|2|2|2|2|2|
|GCA_003941295.1_ASM394129v1|52|3|2|2|7|9|1|5|
|GCA_003941305.1_ASM394130v1|2|2|2|2|2|2|2|2|
|GCA_003941315.1_ASM394131v1|2|2|2|2|2|2|2|2|
|GCA_003941325.1_ASM394132v1|2|2|2|2|2|2|2|2|
|GCA_003941385.1_ASM394138v1|2|2|2|2|2|2|2|2|
|GCA_003941405.1_ASM394140v1|2|2|2|2|2|2|2|2|
|GCA_003941415.1_ASM394141v1|2|2|2|2|2|2|2|2|
|GCA_003941425.1_ASM394142v1|2|2|2|2|2|2|2|2|
|GCA_003941435.1_ASM394143v1|2|2|2|2|2|2|2|2|
|GCA_003941485.1_ASM394148v1|2|2|2|2|2|2|2|2|
|GCA_003941505.1_ASM394150v1|2|2|2|2|2|2|2|2|
|GCA_003941515.1_ASM394151v1|2|2|2|2|2|2|2|2|
|GCA_003941525.1_ASM394152v1|2|2|2|2|2|2|2|2|
|GCA_003941545.1_ASM394154v1|2|2|2|2|2|2|2|2|
|GCA_003941585.1_ASM394158v1|2|2|2|2|2|2|2|2|
|GCA_003941605.1_ASM394160v1|2|2|2|2|2|2|2|2|
|GCA_003941615.1_ASM394161v1|2|2|2|2|2|2|2|2|
|GCA_003941625.1_ASM394162v1|2|2|2|2|2|2|2|2|
|GCA_003941645.1_ASM394164v1|2|2|2|2|2|2|2|2|
|GCA_003941685.1_ASM394168v1|2|2|2|2|2|2|2|2|
|GCA_003941695.1_ASM394169v1|2|2|2|2|2|2|2|2|
|GCA_003941715.1_ASM394171v1|2|2|2|2|2|2|2|2|
|GCA_003941735.1_ASM394173v1|2|2|2|2|2|2|2|2|
|GCA_003941755.1_ASM394175v1|2|2|2|2|2|2|2|2|
